Compound ID,measured log(solubility:mol/L),ESOL predicted log(solubility:mol/L),SMILES,Mol,SpAbs_A,SpDiam_A,VR1_A,nAromAtom,nBridgehead,nHetero,nN,nO,nS,nF,nCl,nBr,ATS0Z,AATS0dv,AATS0Z,AATS0se,AATS0i,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC2Z,AATSC0v,AATSC0i,GATS1c,GATS1Z,GATS1are,BCUTdv-1l,BCUTd-1h,BalabanJ,nBondsD,RNCS,RPCS,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-7d,NsCH3,NdsCH,NsssCH,NaasC,NaaaC,NssNH,NaaN,NsssN,NddsN,NsOH,NssO,SdCH2,StCH,SsssCH,StsC,SdssC,SaasC,SssssC,SsNH2,SaaNH,StN,SdsN,SaasN,SaaO,SdsssP,SdS,SssS,SddssS,ETA_beta_ns_d,ETA_dBeta,nHBDon,IC0,IC1,CIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState9,AMID_C,PBF,n5Ring,nHRing,n5HRing,nAHRing,n6AHRing,nFRing,nFHRing,nFARing,nRot,GhoseFilter
fensulfothion,-2.3,-3.283,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19B60>,21.249925929397676,4.659929069546118,93.56706945830862,6,0,7,0,4,2,0,0,0,1406.0,6.405643738977073,40.17142857142857,7.839410028571428,160.13638360481522,11.792592592592593,55.31851851851852,-9.993086419753098,-41.929876543209886,-92.86913580246916,-18.857777777777777,-26.189135802469124,60.58172839506175,4.69795918367347,-5.9151020408163255,-8.108571428571429,-4.571428571428571,-4.0587755102040814,-0.24326530612245,-1.7159183673469398,236.6857142857142,146.42040816326525,-47.5232653061225,-562.137142857143,-476.0571428571428,21.63918367346939,323.89551020408163,290.2677551020409,-63.048998023138985,275.30638303039893,705.2354575614596,-855.7786503931508,-671.4605205861089,-635.0342932227024,-234.90138825046145,630.6154634201462,-0.5708502857142856,-1.3973874489795928,-1.9629494285714304,-2.7296882857142872,0.4618162448979602,0.5609106326530635,2.9139275306122463,-1.1210516290285684,-10.828728464341186,-0.7339175063079724,19.10746928729472,-1.375038017022229,-11.197530956355276,-10.526476841262204,5.763427355994551,2.440340136054421,56.35926951841935,1.580984123036386,1.8947330613037388,0.6284507532874686,1.033462337935441,0.3905633083676024,4.029461081802173,2.41778590135,2,37.26571719996134,2.3550488485408434,0,0,4,0,0,0,0.4545454545454545,0.1070380875313477,3,0,0,2,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.3036155727723195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.722596765558075,5.251027231880406,0.0,0.0,1.0,-1.0,0,1.7709796996230796,3.126262550206845,2.003020466738121,-3.20891824798965,13.256392815588104,0.0,0.0,0.0,0.0,38.112942673227685,33.75767779057214,13.213763929025836,5.749511833283905,0.0,0.0,0.0,19.46953311253724,5.749511833283905,4.5237471617118175,31.65391945496659,0.0,0.0,0.0,5.749511833283905,0.0,18.963275762309745,4.895483475517775,0.0,30.521237457357845,13.847474399381248,0.0,27.600201645504903,0.0,0.5642901234567905,-1.0021747536463146,1.1864060627837745,0.6719269743105895,0,0,0,0,0,0,0,0,7,1
Fenthion,-4.57,-4.265,COP(=S)(OC)Oc1ccc(SC)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19BD0>,19.395765279875803,4.678990234488005,70.64269086312905,6,0,6,0,3,2,0,0,0,1304.0,6.070888092393468,42.064516129032256,7.743554548387099,158.7965316202431,19.066905615292715,41.362675196875685,-12.92011921737901,-79.03660024922598,-35.776994129057954,25.47115273442016,-73.1133078968667,-0.9577728960316568,1.1103017689906345,-11.914672216441208,-6.458896982310094,-1.7180020811654528,-1.7575442247658692,-5.87513007284079,-4.378772112382935,199.4838709677419,159.54422476586882,-198.57960457856407,-614.6826222684704,-136.50364203954211,273.00728407908434,84.32882414151925,-65.91571279916751,-69.43906864815966,856.1127921951343,-306.8076525934922,-1112.3988401815286,-949.0371164447636,681.759747723446,2.3883160346686623,-650.6439625982836,-0.7217401612903223,-0.1451528178980229,-2.207511168574401,-0.6848208147762744,0.5254812747138392,-0.6951305525494276,0.3261167825182099,-0.7696895119354799,-9.69267087323405,23.042016296502077,-11.360069226833495,-20.465195760627573,7.775164968251201,7.116655273338863,-18.584770879788355,3.0681581685744,58.114692312890114,1.6254159837654092,1.97448372369932,0.5769834624241159,1.175433673021942,0.390559066729892,4.029451675248997,2.45731287834174,1,15.63199609010984,0.175568075714031,0,1,1,0,0,0,0.4,0.1642664266089148,4,0,0,3,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,3.0523841017888644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6199314610103306,5.130070415511884,1.6985843673889307,0.0,1.0,-1.25,0,1.7742760721557502,3.130669697064913,1.8235266133219616,-3.043419149428514,0.0,0.0,0.0,11.761884949391115,0.0,36.942059080283855,30.92193464671149,0.0,5.749511833283905,0.0,0.0,0.0,20.47536426606647,5.749511833283905,4.5237471617118175,20.85435041206228,6.923737199690624,0.0,0.0,5.749511833283905,0.0,5.749511833283905,5.563451491696996,19.11507855807284,11.761884949391115,31.378607588586856,0.0,15.680046296296297,1.151626039304611,0.6827160493827162,2.9869027672797515,1.2164034948684668,0.5118655968216527,0,0,0,0,0,0,0,0,5,1
Fenuron,-1.6,-1.847,CN(C)C(=O)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19C40>,14.565903310504035,4.423220477756132,43.589647628131885,6,0,3,2,1,0,0,0,0,498.0,6.5,20.75,7.593383333333333,165.33718502181202,29.333333333333325,4.666666666666661,-28.0,-28.88888888888889,-14.999999999999996,-42.22222222222221,-3.4444444444444398,22.22222222222222,-4.25,-2.25,1.25,-4.25,-4.0,0.0,2.0,4.333333333333346,24.66666666666669,-62.66666666666665,-36.88888888888891,28.333333333333343,-99.88888888888889,-23.777777777777786,35.55555555555555,-87.87867529687458,222.93629455698868,-715.0158395774876,201.50896272737128,291.3242694454958,-666.3472942056344,-235.9341211330169,115.06154855408305,-0.0657066666666666,-0.2487274166666665,-1.028199638888888,-0.2482030833333332,-0.3928735555555552,0.0665035555555552,0.2756245555555551,-0.7625879899999995,-12.513668358399936,21.59378508400394,-27.41495571685812,4.763643755631546,-10.626345671496448,-5.242827941499007,-2.1904233807947806,0.632478632478633,49.45226262150866,1.4862344388419364,1.949093781190603,0.8745247148288975,0.7931247199591059,0.9949497621564278,3.122356550787688,2.195417899477187,1,4.8946611318858295,33.08718036993061,0,0,0,0,0,0,0.2222222222222222,0.0721687836487032,2,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.1099999999999998,0.8159259259259262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1,1.5204260414863775,2.887918502671133,1.697043998050023,-1.7424817077133952,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,19.782730240037942,0.0,0.0,0.0,0.0,0.0,19.41213256936071,0.0,5.316788604006331,0.0,0.0,0.0,10.481923458755384,0.0,6.031114512338072,0.0,5.687386274683562,4.899909730850478,14.09534396535438,30.33183534230805,5.316788604006331,0.0,0.8159259259259262,0.0,3.413240740740741,1.4708169760979928,0.3130104696140611,0,0,0,0,0,0,0,0,1,1
fluconazole,-1.8,-2.418,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19CB0>,27.86066670648256,4.887601327534414,150.64255583778953,16,0,9,6,1,0,2,0,0,1000.0,12.0,29.41176470588235,8.38852376470588,174.33347164127906,27.66089965397924,-50.7681660899654,-89.60553633217994,45.30795847750864,-23.15570934256056,41.94809688581315,-37.30103806228374,-3.9965397923875488,-7.145328719723182,-9.138408304498268,-0.8304498269896197,-0.1280276816609002,-1.4740484429065752,0.4740484429065734,0.439446366782006,9.190311418685102,-18.41522491349484,-186.4878892733564,94.8961937716263,-78.3910034602076,100.8892733564014,-59.183391003460216,-20.349480968858117,-80.25017905091258,148.5302031315954,-936.3894483758504,118.8375513120252,-243.5805286541028,268.2716706691807,15.652437114334816,-235.42012647328704,-0.2693784083044983,-2.000813342560553,1.871319003460207,-1.1996711418685118,1.2172780899653972,-0.8198538546712797,0.1193453979238753,-0.845773332674296,-18.698915172057127,2.0572725649636974,-29.6973053578871,2.422596350076532,-22.17063691204846,23.44145491278377,-2.821635085831564,-0.3121224561609294,42.05831163891728,2.851776791475289,1.2875106564461043,0.6139516010033939,0.6366611035610207,1.987626843044119,4.0241691843846095,1.7081652265963627,0,87.9866411543871,135.12670933830424,0,1,2,0,1,0,0.2307692307692307,0.2721655269759087,0,0,0,3,0,0,4,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-1.6178312127320054,-1.6952546296296296,0.0,0.0,0.0,0.0,2.721678004535147,0.0,0.0,0.0,0.0,0.0,1.0,-0.25,1,1.892314566285192,3.6637460189983777,1.4237168222519614,-2.4805320252223555,0.0,28.11239300753443,10.197363616602075,0.0,6.06636706846161,6.06636706846161,11.629818560158606,13.08951281182515,42.54477279213365,0.0,0.0,0.0,0.0,0.0,0.0,18.69056362280884,11.63444168209179,0.0,8.78083009534964,0.0,18.652964303522147,0.0,12.13273413692322,40.73925323781015,0.0,0.0,20.16532065849649,29.947713687326782,-1.7509027777777777,-1.5621830645838577,0.0,1.2212223783323737,0.9893343920793688,2,2,2,0,0,0,0,0,5,1
Flucythrinate,-6.876,-6.878,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19D20>,41.684055800100246,4.759521677781171,347.98849052046614,18,0,7,1,4,0,2,0,0,1426.0,9.535714285714286,25.464285714285715,7.967617642857142,162.677006796388,62.09183673469386,49.88265306122448,27.0969387755102,-4.260204081632651,-142.54081632653063,-11.040816326530612,29.96428571428572,-101.35714285714286,-0.6017219387755159,-6.253507653061227,-6.802614795918368,3.119897959183675,-4.219387755102041,-6.189732142857143,-8.370535714285714,17.091836734693864,25.38265306122446,-27.260204081632665,127.16836734693877,-230.32653061224488,-69.68367346938777,143.6071428571429,-184.28571428571436,-25.96871840044819,-234.1235318896524,-372.7332927009487,435.3414833911528,-440.80449618197855,-146.72285003487625,146.3191604873368,-843.011865848514,-0.1422489770408164,-0.589112636479592,-0.9814001186224492,-3.1998307244897943,-1.146724224489796,3.086522241071427,-2.393073767857142,-0.8153236858742904,-5.993154022248058,43.34778699706497,-14.557797617357997,4.6461455704618935,6.475570123338602,-18.252937155666697,-21.54217106655952,0.2616768356827263,49.225574478438666,2.209691116297317,1.617886950525795,0.6835750171271979,0.5983683961784958,0.988928404560788,3.190283858523029,1.5213734280078006,1,91.45117412626097,8.908453515598765,1,2,2,1,2,0,0.2307692307692307,0.2862449587113987,2,0,4,5,0,0,0,0,0,0,3,0.0,0.0,-4.920458543790867,2.014358006645164,-0.5893900460143249,2.190751941202204,0.0,0.0,0.0,9.664625356613575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0,1.5885449638258238,3.2683263305807206,2.539028591476883,-6.120534370190316,4.794537184071822,0.0,14.042721650088126,0.0,56.31204387861251,47.87955994862805,5.563451491696996,5.917906046161393,23.31775681264399,0.0,6.103966387748303,0.0,0.0,23.31775681264399,9.473725907600098,9.53140013787187,17.249018913692154,0.0,8.78083009534964,17.248535499851716,11.6674178794453,22.6259266499618,0.0,12.13273413692322,48.53093654769288,38.11579691755835,4.736862953800049,40.50162096093074,1.0527188326200432,-0.3016720524772378,0.0,1.6198882043888736,1.091717858813849,0,0,0,0,0,0,0,0,9,0
Flucytosine,-0.972,-0.132,Nc1nc(=O)[nH]cc1F,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19E00>,10.792280186226478,4.491653559875726,26.534691139697223,6,0,5,3,1,0,1,0,0,440.0,14.76923076923077,33.84615384615385,8.99942646153846,182.2748820407305,9.23076923076923,12.03550295857988,-28.72189349112426,-52.91124260355029,6.970414201183434,18.93491124260355,0.0,0.0,-2.816568047337278,-3.7041420118343193,-2.502958579881657,2.449704142011834,0.9585798816568046,0.0,0.0,-10.38461538461538,23.727810650887577,-17.64497041420118,-78.75739644970413,-2.644970414201188,33.242603550295854,0.0,0.0,55.423368536251054,-48.58263731929462,-154.5606591847298,-295.9043089172088,75.64973849541724,135.3700855327827,0.0,0.0,-0.704945230769231,-0.0987724733727805,-1.3504068875739634,0.2197866035502961,0.2832149585798809,0.0,0.0,0.026567831538461,-11.90744848733845,-9.670352252968655,7.085201921340344,1.810826432781951,0.0863768340801051,0.0,0.0,1.2488321395203987,35.78529428565881,2.966050330393867,1.8513025298304555,0.6642228739002931,0.8389925684315869,2.9557445328533256,3.1777958773925765,2.3462271738277805,1,49.6044139517025,40.21262000167978,2,0,0,0,0,0,0.0,0.2041241452319315,0,0,0,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.08949074074074,0.0,4.914537037037037,2.018703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.75,2,2.103909910282364,3.334679141051595,0.3657605770894974,-1.290191016200543,0.0,9.184952231746642,4.9839785209472085,0.0,0.0,0.0,6.196843571613076,0.0,0.0,11.635083618880923,0.0,0.0,5.733667477162185,0.0,11.423410875365658,0.0,5.817220841045895,0.0,10.208277825509848,0.0,5.817862777835028,0.0,6.196843571613076,0.0,0.0,4.9839785209472085,4.9839785209472085,12.141064814814817,4.27,-1.08949074074074,0.0,0.9124056667664636,0.1533693754130541,0,1,0,0,0,0,0,0,0,0
Fludrocortisone,-3.43,-3.172,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19E70>,34.229882384145455,5.379366553981363,209.47936519128308,0,0,6,0,5,0,1,0,0,1186.0,6.75,21.178571428571427,7.784729857142856,165.2875674186736,62.23979591836735,29.566326530612272,-78.13265306122446,-206.4387755102041,-43.42857142857147,54.964285714285694,93.39795918367346,-5.515306122448983,-2.4065688775510155,-37.53507653061224,-32.70153061224489,-2.33928571428572,9.198660714285708,1.207908163265304,2.382971938775507,0.8112244897959373,109.70918367346944,-5.2040816326529935,-448.438775510204,-128.85714285714292,67.96428571428564,168.75510204081633,15.056122448979576,328.75527458284,780.4889930643715,-560.1262326035152,-2961.194796704121,-889.3398903553613,915.380572913772,431.07143697544416,221.3444475750184,-0.4824066122448975,1.4387574693877556,-3.167724897959181,-2.2273782857142863,0.4220731428571417,2.6607018775510176,-0.4400319183673467,2.147632478368626,12.74181492186522,5.75872576914534,-30.31824747882254,-31.743223880230783,38.30019659710995,-2.450718965547829,9.644719746795973,0.9376853305424738,49.64079567689085,1.6604367453206514,1.2663545913167422,0.8693548387096772,0.6914448034565939,0.9950221376794406,4.122943581908138,1.7387897975280309,3,27.0555649758032,165.03071997071908,0,1,3,8,4,2,0.8095238095238095,1.1383149830937356,2,1,3,0,0,0,0,0,0,3,0,0.0,0.0,-2.063617724867725,0.0,0.1668705354106248,0.0,-5.467690565423698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,3,1.4371807218524189,3.214215275215964,2.59313964684164,-3.118682621739116,9.589074368143644,4.39041504767482,0.0,0.0,19.420578929450517,50.518855890551336,23.16870860788096,6.103966387748303,17.876692594242286,11.566489892729878,0.0,0.0,6.606881964512918,0.0,0.0,9.589074368143644,22.665793031116344,0.0,4.39041504767482,0.0,30.96361586130436,25.68328649170404,5.573104530069267,0.0,12.999757306524504,6.923737199690624,0.0,16.783234678130512,-4.676166199504491,-1.3565770164496258,0.0,1.6352378428479222,1.0150677658877327,1,0,0,0,0,1,0,1,2,1
Flumethasone,-5.613,-3.539,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19D90>,36.51173680267967,5.41196387670858,228.97918673680763,0,0,7,0,5,0,2,0,0,1302.0,7.859649122807017,22.84210526315789,7.943279368421052,166.693586655289,65.09233610341644,35.987072945521696,-67.11295783317944,-211.14281317328408,-4.245614035087726,84.18159433671899,5.087411511234237,-17.495229301323484,1.552169898430308,-38.0723299476762,-38.95998768851954,-0.929824561403515,8.075407817790076,-0.1397353031702146,2.306248076331172,-2.749769159741451,113.63619575253924,-0.0252385349338197,-399.2305324715296,-180.3684210526316,208.8307171437365,49.91197291474301,-42.46014158202523,319.661766362982,916.309068594111,-473.2146880198703,-2601.845908258887,-1606.9929970140415,1487.5649246716828,456.117687154888,-152.0125676374478,-0.5433359999999998,0.8744879999999996,-4.051823999999999,-0.9378919999999992,0.9798839999999994,0.8943039999999998,-0.2070119999999997,2.1381072916173687,12.831752857101776,9.12201723981389,-32.41831628672466,-38.76427769326127,16.896793992119257,26.60613194036833,11.294700424499224,0.9712495363464893,49.19812376525792,2.0356796110682,1.2646038206996677,0.8072686399400526,0.6439176059075009,0.9934518701441256,4.123972829334439,1.8024590139678047,4,117.28016862521056,114.23230237878492,0,1,4,5,5,2,0.7272727272727273,1.251843232604646,3,3,5,0,0,0,0,0,0,3,0,0.0,0.0,-5.215794201940036,0.0,-1.1203840994680183,0.0,-6.848926156882507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.75,3,1.511432577286316,3.505928248848928,2.326961765315813,-2.830792274602763,9.589074368143644,8.78083009534964,0.0,0.0,19.92349450621513,55.74715890452848,16.747886984954953,6.103966387748303,18.3796081710069,17.235249711475557,0.0,0.0,6.606881964512918,0.0,0.0,9.589074368143644,28.583699077277743,0.0,8.78083009534964,0.0,24.83556939884729,0.0,6.076020106833881,19.075777413358388,13.847474399381248,0.0,0.0,32.095828215545474,-6.808051356345007,-3.243430154309709,0.0,1.587723745976452,1.2381365258148764,1,0,0,0,0,1,0,1,2,1
Flumetralin,-6.78,-6.584,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19930>,33.19380086583597,4.974027143658114,221.1973424095133,12,0,12,3,4,0,4,1,0,1604.0,15.140123456790125,40.1,9.033930525,175.14055301369723,63.850030864197535,122.89966049382716,31.519969135802477,-42.365339506172845,52.48848765432098,49.50870370370372,-76.78913580246915,-87.02293209876541,3.5625,-1.3125,-7.0625,-32.5625,10.875,-9.75,8.3125,12.322500000000009,122.3525,60.5575,-179.78249999999997,78.75749999999998,-86.95499999999994,-117.77999999999994,-44.2175,-28.90284533331929,274.4375252315708,46.84122684223118,-600.4613814192855,-192.9083852912136,-216.14115414100445,-380.54857456093816,-77.76855229852819,1.0800767306249992,-0.9019690856250012,-3.202613645625,0.8507558018749988,6.264292961250002,-3.404278257500001,-2.117842816874999,0.4495543236564062,-1.9088570321182736,45.32339144064368,-48.76349525413168,11.501646398520563,50.493371303478334,-44.93061984977808,-20.171055810569904,1.7732246376811596,40.49281590950282,3.478511938905375,1.2760503348455623,0.482757887914318,0.4539864031356252,0.7740034274710997,4.022114864397053,2.2998971076379764,2,0.0,1.0674759120874269,0,2,4,0,0,0,0.25,0.3081981085631386,1,0,0,7,0,0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,-5.319938485939642,-5.027836327917046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-0.5,0,2.127567157116929,3.812414584697268,1.5095135101900947,-6.389614764790549,20.228636537531145,4.39041504767482,13.17124514302446,0.0,17.667306958694127,19.056471336613843,35.808331754186696,15.410073589332338,5.817220841045895,5.687386274683562,0.0,11.374772549367124,11.444666136763054,0.0,4.899909730850478,12.72105492335605,26.04585737857704,5.022633313741326,34.62381901474997,0.0,29.26357534827412,0.0,10.966276799312087,19.056471336613843,0.0,0.0,0.0,53.12258677573161,-4.527193671964671,-0.7609557403208196,0.0,1.1888008096470843,1.241703764687631,0,0,0,0,0,0,0,0,6,1
Fluometuron,-3.43,-3.065,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19F50>,18.35349051446379,4.683693197018244,82.653571393895,6,0,6,2,1,0,3,0,0,776.0,12.074074074074074,28.74074074074074,8.557898222222223,178.5418897818237,46.66666666666667,80.77777777777777,-18.03703703703704,-43.17283950617284,-13.037037037037042,-53.69135802469136,110.28395061728396,-27.530864197530853,-4.234567901234567,-2.1275720164609053,2.272976680384088,-3.2510288065843618,-2.710562414266118,-6.803840877914952,-5.091906721536351,1.2222222222222126,110.0,-47.5925925925926,-40.50617283950616,33.07407407407408,-144.4691358024691,139.50617283950618,38.69135802469136,-74.84078106060703,395.10723741707056,-770.6832219269024,343.7596626839277,207.89611890075616,-649.0844743295236,83.63228506172622,-440.20319997868216,-0.3259780740740745,-0.6576395720164621,-3.5196040603566523,-0.229567917695473,-2.1884630068587096,4.985086529492454,0.1722097229080921,-0.8115642899999985,-18.10530602695569,68.5038150041207,-53.22848554090664,8.444149906570093,-18.2582609396092,28.90458491949478,-58.908771066444686,2.4444444444444446,44.35010897950543,3.577070620351059,2.045927857402663,0.6388888888888888,0.5859343971965258,0.994948530768099,4.022094208624099,2.4489302654512226,1,6.658502290978179,0.8855361162470572,0,1,1,0,0,0,0.3,0.1005922317655456,2,0,0,2,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.4728476946334086,-0.668906368102796,-4.403914635298564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-2.25,1,1.864964677865418,3.337677779700862,1.4172097224626063,-2.797006649775729,0.0,4.794537184071822,13.17124514302446,0.0,6.06636706846161,18.19910120538483,19.782730240037942,5.563451491696996,0.0,0.0,0.0,0.0,19.41213256936071,0.0,5.316788604006331,6.176298517443475,0.0,0.0,23.653168601779846,0.0,5.687386274683562,0.0,12.13273413692322,31.12798783312808,0.0,0.0,5.316788604006331,37.0222689909297,-0.668906368102796,0.0,3.005839238473167,1.2535761285285396,0.6345685993630593,0,0,0,0,0,0,0,0,1,1
Fluoranthene,-6.0,-4.957,c1ccc2c(c1)c3cccc4cccc2c34,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA19FC0>,22.500105645380643,4.944633166825996,89.56478609734107,16,0,0,0,0,0,0,0,0,586.0,7.153846153846154,22.53846153846154,7.224342153846155,149.149469910865,19.633136094674548,7.7455621301775075,-2.1715976331361,-52.10059171597632,-58.917159763313606,-5.751479289940822,28.75739644970415,25.881656804733733,4.597633136094672,-5.22485207100592,-16.479289940828405,-12.05325443786982,2.2248520710059205,7.029585798816571,4.2958579881656815,11.094674556213036,-14.792899408283995,19.67455621301776,-53.25443786982248,-102.07100591715977,-36.98224852071007,42.60355029585797,56.80473372781064,99.90861543160769,-133.2114872421436,177.17127803205102,-479.5613540717169,-919.1592619707908,-333.02871810535885,383.6490832573735,511.53211100983134,0.0105248520710067,0.0186640710059176,-0.050519289940828,-0.0968286390532545,-0.0350828402366872,0.0404154319526614,0.0538872426035497,0.4466379962347651,2.426144684222927,-3.234859578963901,4.3023632400219896,-22.320531094850924,-8.087148947409755,9.316395587416038,12.421860783221383,-0.3081854043392499,53.28459489685744,1.2939438315855607,0.9176557632774488,0.7004310344827586,0.7004310344827587,2.7520192484699755,3.304757692105768,1.677044831394129,0,168.97707584652036,160.49388271140936,0,6,0,0,0,0,0.0,0.8274699198070218,0,0,0,4,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.496296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0.961236604722876,1.5485806065228545,3.1518591116182373,-5.074115335638913,0.0,0.0,0.0,0.0,60.6636706846161,33.02625439571757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253805966787983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.02625439571757,0.0,0.0,60.6636706846161,0.0,5.496296296296297,0.0,0.0,2.147504665592809,5.792969530844679e-06,1,0,0,0,0,1,0,0,0,1
Fluorene ,-5.0,-4.125,C1c2ccccc2c3ccccc13,<rdkit.Chem.rdchem.Mol object at 0x0000011F0DA1A030>,17.90589012009783,4.747108070705641,62.34835197811464,12,0,0,0,0,0,0,0,0,478.0,6.086956521739131,20.782608695652176,7.1831020869565245,152.0653543222822,15.62570888468809,-7.773156899810964,-26.35349716446124,-29.631379962192813,-8.13799621928166,4.134215500945175,10.480151228733456,10.003780718336484,-0.0982986767485804,-8.045368620037808,-7.833648393194707,-2.19092627599244,2.4215500945179573,2.667296786389413,1.6389413988657842,9.451795841209822,-15.64272211720227,-34.31001890359168,-58.97920604914934,-14.224952741020791,0.047258979206056,19.045368620037813,23.96030245746692,85.11433400348683,-140.86422277577074,-308.96503243265727,-531.1134441817578,-128.09707267524772,0.4255716700174403,171.50538301702596,215.7648366988391,0.008966351606806,-0.0325478563327028,-0.055950034026465,-0.0134943591682425,4.483175803343936e-05,0.0180671984877121,0.0227297013232511,0.3805006748011384,2.066885704517585,-3.420695840976584,-7.502795107398805,-3.11066298529896,0.010334428522583,4.164774694602915,5.239555260952058,-0.3724457646952921,55.324317102266455,1.343475707936426,0.8724468897791939,0.7784615384615384,0.7784615384615385,1.9899178027328484,3.234847549432703,1.7616255066046675,0,142.59613092404246,137.60928281478866,0,4,0,1,0,0,0.0769230769230769,0.6069132757218886,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.753333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0,0.9876925088958034,2.175735869100491,2.347826086956522,-3.966789237195541,0.0,0.0,0.0,0.0,48.53093654769288,28.67462758971399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,22.253805966787983,0.0,0.0,48.53093654769288,0.0,5.753333333333334,0.0,0.0,2.111671435141393,0.0819805353935772,1,0,0,0,0,1,0,1,0,1
